text,labels,UID,prediction,Probabilities
"At the end I feel very tired and angry, because I have spent the whole morning doing nothing, except for looking at them trying on different clothes, and that's not enjoyable at all, in fact it's really annoying.",G,Preposition_Replacing,PREP,"{'G': 3.416015625, 'PREP': 4.796875, 'DET': -5.05859375, 'SVA': -4.32421875}"
The doctor hasn't gotten fired.,G,regular_plural_subject_verb_agreement_2,G,"{'G': 6.76953125, 'PREP': -2.412109375, 'DET': -4.62109375, 'SVA': -2.208984375}"
The men were criticizing Kimberley.,G,irregular_plural_subject_verb_agreement_2,G,"{'G': 6.72265625, 'PREP': -2.486328125, 'DET': -3.951171875, 'SVA': -2.640625}"
The company weren't lying.,SVA,regular_plural_subject_verb_agreement_2,SVA,"{'G': -2.515625, 'PREP': -2.4921875, 'DET': -3.076171875, 'SVA': 7.69921875}"
"Finally, technology is a word that we will never get out of our minds, and we don't know how, or at what speed, it will develop in the future.",G,Preposition_Replacing,PREP,"{'G': 3.431640625, 'PREP': 4.7890625, 'DET': -5.03515625, 'SVA': -4.3671875}"
Sheila exit some mall.,SVA,regular_plural_subject_verb_agreement_1,SVA,"{'G': -1.9130859375, 'PREP': -2.591796875, 'DET': -3.806640625, 'SVA': 7.56640625}"
A lot of people like shopping and everybody goes on Saturday because for lots of people don't go to work then and it is the only day off for the majority of people.,PREP,Preposition_Unnecessary,PREP,"{'G': 3.41796875, 'PREP': 4.8046875, 'DET': -5.0390625, 'SVA': -4.34765625}"
That dancer scanned those bad synopsis.,DET,determiner_noun_agreement_with_adj_irregular_2,DET,"{'G': -2.5234375, 'PREP': -2.287109375, 'DET': 9.3046875, 'SVA': -2.79296875}"
The Lutherans question this waiter that most dancers kiss that was confusing some hospital.,G,wh_questions_subject_gap_long_distance,G,"{'G': 6.80859375, 'PREP': -2.181640625, 'DET': -4.53125, 'SVA': -2.662109375}"
The student that leaves those libraries does commission Marcus to bring the computer.,G,distractor_agreement_relative_clause,G,"{'G': 6.7734375, 'PREP': -2.33984375, 'DET': -4.82421875, 'SVA': -2.130859375}"
"As I have explained, it was not the perfect evening that I expected to have and I would like to have my money back because of the reasons that I mentioned above.",PREP,Preposition_Replacing,PREP,"{'G': 3.478515625, 'PREP': 4.78125, 'DET': -5.078125, 'SVA': -4.390625}"
"What's more, your letter said about the chance to do two activities during the camp.",G,Preposition_Unnecessary,PREP,"{'G': 3.32421875, 'PREP': 4.8046875, 'DET': -5.02734375, 'SVA': -4.234375}"
Many banks like those cheap scarf.,DET,determiner_noun_agreement_with_adj_2,DET,"{'G': -2.44921875, 'PREP': -2.248046875, 'DET': 9.296875, 'SVA': -2.89453125}"
"Firstly, I would like to thank you for this big opportunity you are giving me to visit such a wonderful place like California.",PREP,Preposition_Replacing,PREP,"{'G': 4.078125, 'PREP': 4.4765625, 'DET': -5.43359375, 'SVA': -4.74609375}"
The cashiers falls.,SVA,regular_plural_subject_verb_agreement_2,SVA,"{'G': -2.21484375, 'PREP': -2.8671875, 'DET': -3.11328125, 'SVA': 7.68359375}"
Brett thinks about himself hiding Ellen.,G,principle_A_case_2,G,"{'G': 6.70703125, 'PREP': -2.544921875, 'DET': -4.58203125, 'SVA': -2.02734375}"
"Firstly, at school, we missed a class, we must bring a doctor's note.",PREP,Preposition_Missing,PREP,"{'G': 3.78125, 'PREP': 4.67578125, 'DET': -5.3671875, 'SVA': -4.5703125}"
David could think about this displeased man.,G,determiner_noun_agreement_with_adj_irregular_1,G,"{'G': 6.8359375, 'PREP': -2.052734375, 'DET': -4.52734375, 'SVA': -2.810546875}"
"At that time, I decided to buy my own computer and every day I was improving my knowledge. First I came to write letters and articles, next I learned several computer games.",G,Preposition_Replacing,PREP,"{'G': 3.439453125, 'PREP': 4.78515625, 'DET': -5.03125, 'SVA': -4.37109375}"
The reports about art was scaring Melissa.,SVA,distractor_agreement_relational_noun,SVA,"{'G': -2.248046875, 'PREP': -3.150390625, 'DET': -2.802734375, 'SVA': 7.73828125}"
Every waiter who might insult boys aren't threatening to scratch.,SVA,distractor_agreement_relative_clause,SVA,"{'G': -2.267578125, 'PREP': -2.767578125, 'DET': -3.203125, 'SVA': 7.71875}"
These actors weren't biking to this red oases.,DET,determiner_noun_agreement_with_adj_irregular_2,DET,"{'G': -2.291015625, 'PREP': -2.505859375, 'DET': 9.1953125, 'SVA': -2.798828125}"
Samuel will hurt that actor.,G,determiner_noun_agreement_1,G,"{'G': 6.8125, 'PREP': -2.15234375, 'DET': -4.68359375, 'SVA': -2.552734375}"
The sisters of Adam hasn't broken most computers.,SVA,distractor_agreement_relational_noun,SVA,"{'G': -2.478515625, 'PREP': -2.6875, 'DET': -2.9375, 'SVA': 7.7421875}"
Cashiers complain about that crisis.,G,determiner_noun_agreement_irregular_1,G,"{'G': 6.75, 'PREP': -2.474609375, 'DET': -4.2890625, 'SVA': -2.423828125}"
"But, then my mother talked to Pat's mother and she mentioned it, and my mother cancelled the trip to Africa.",G,Preposition_Replacing,G,"{'G': 4.4296875, 'PREP': 4.140625, 'DET': -5.58203125, 'SVA': -4.828125}"
Steven brought this red oases.,DET,determiner_noun_agreement_with_adj_irregular_2,DET,"{'G': -2.720703125, 'PREP': -2.4375, 'DET': 9.3671875, 'SVA': -2.494140625}"
Michelle can't clean every mirror.,G,animate_subject_trans,G,"{'G': 6.76953125, 'PREP': -2.185546875, 'DET': -4.78125, 'SVA': -2.3984375}"
Lisa exited this oases.,DET,determiner_noun_agreement_irregular_2,DET,"{'G': -2.8515625, 'PREP': -2.474609375, 'DET': 9.3984375, 'SVA': -2.333984375}"
Sabrina was biking to this exposed oasis.,G,determiner_noun_agreement_with_adj_irregular_2,G,"{'G': 6.78125, 'PREP': -2.33984375, 'DET': -4.41015625, 'SVA': -2.53515625}"
The drivers have admired some movie theater.,G,regular_plural_subject_verb_agreement_2,G,"{'G': 6.73828125, 'PREP': -2.470703125, 'DET': -4.09765625, 'SVA': -2.5546875}"
Carolyn questioned these delighted child.,DET,determiner_noun_agreement_with_adj_irregular_1,DET,"{'G': -2.435546875, 'PREP': -2.2421875, 'DET': 9.28125, 'SVA': -2.91015625}"
As representative of my class may I kindly ask you to partially change your plan for our visit to London?,G,Preposition_Replacing,G,"{'G': 4.6796875, 'PREP': 3.783203125, 'DET': -5.6796875, 'SVA': -4.8359375}"
A cashier that isn't disgusting doctors have concealed Stephanie.,SVA,distractor_agreement_relative_clause,SVA,"{'G': -1.986328125, 'PREP': -3.1484375, 'DET': -3.1953125, 'SVA': 7.703125}"
Even Richard often pushes every doctor's sons to whisper.,G,npi_present_1,G,"{'G': 6.8203125, 'PREP': -2.140625, 'DET': -4.359375, 'SVA': -2.798828125}"
Melissa was researching those basis.,DET,determiner_noun_agreement_irregular_1,DET,"{'G': -2.439453125, 'PREP': -2.0234375, 'DET': 9.3125, 'SVA': -3.10546875}"
The men wasn't dying.,SVA,irregular_plural_subject_verb_agreement_2,SVA,"{'G': -2.095703125, 'PREP': -3.185546875, 'DET': -2.9375, 'SVA': 7.6953125}"
A lot of teachers escape from themselves.,G,anaphor_number_agreement,G,"{'G': 6.81640625, 'PREP': -2.201171875, 'DET': -4.03125, 'SVA': -2.97265625}"
The actor scans that report.,G,regular_plural_subject_verb_agreement_2,G,"{'G': 6.63671875, 'PREP': -2.6015625, 'DET': -4.77734375, 'SVA': -1.74609375}"
These men dislike this content senator.,G,determiner_noun_agreement_with_adjective_1,G,"{'G': 6.67578125, 'PREP': -2.607421875, 'DET': -4.12109375, 'SVA': -2.318359375}"
Melinda hires that teachers.,DET,determiner_noun_agreement_1,DET,"{'G': -2.669921875, 'PREP': -2.470703125, 'DET': 9.3515625, 'SVA': -2.5078125}"
The alumnus have drunk.,SVA,irregular_plural_subject_verb_agreement_2,SVA,"{'G': -2.6328125, 'PREP': -2.185546875, 'DET': -3.15625, 'SVA': 7.61328125}"
A lot of universities stunned this people.,DET,determiner_noun_agreement_irregular_2,DET,"{'G': -2.833984375, 'PREP': -2.4140625, 'DET': 9.4140625, 'SVA': -2.40234375}"
Candice has sold.,G,drop_argument,G,"{'G': 6.6484375, 'PREP': -2.529296875, 'DET': -4.2734375, 'SVA': -2.25}"
I am sure together we can spend a good student conference at my college.,PREP,Preposition_Missing,G,"{'G': 4.82421875, 'PREP': 3.369140625, 'DET': -6.05859375, 'SVA': -4.41796875}"
Hypotheses haven't astounded this hospital.,G,irregular_plural_subject_verb_agreement_1,G,"{'G': 6.76953125, 'PREP': -2.4296875, 'DET': -4.30078125, 'SVA': -2.494140625}"
Most dancers examine those thesis.,DET,determiner_noun_agreement_irregular_2,DET,"{'G': -2.419921875, 'PREP': -2.189453125, 'DET': 9.2890625, 'SVA': -2.982421875}"
No essay worried fewer than ten committees.,G,superlative_quantifiers_1,G,"{'G': 6.8125, 'PREP': -2.291015625, 'DET': -4.609375, 'SVA': -2.333984375}"
Renee has dropped by these old oases.,G,determiner_noun_agreement_with_adj_irregular_1,G,"{'G': 6.87109375, 'PREP': -2.11328125, 'DET': -4.48046875, 'SVA': -2.794921875}"
Regina alarmed these standing alumnus.,DET,determiner_noun_agreement_with_adj_irregular_1,DET,"{'G': -2.48828125, 'PREP': -2.287109375, 'DET': 9.3046875, 'SVA': -2.826171875}"
Most teeth has resembled the photograph.,SVA,irregular_plural_subject_verb_agreement_1,SVA,"{'G': -2.32421875, 'PREP': -2.958984375, 'DET': -2.86328125, 'SVA': 7.72265625}"
The waiter aren't sighing.,SVA,regular_plural_subject_verb_agreement_2,SVA,"{'G': -2.580078125, 'PREP': -2.236328125, 'DET': -3.1875, 'SVA': 7.62890625}"
I don't like thinking my house or my life without all these facilities.,PREP,Preposition_Missing,PREP,"{'G': 3.736328125, 'PREP': 4.6484375, 'DET': -5.06640625, 'SVA': -4.734375}"
"Many times we buy things that, actually, we don't need and, sometimes you are surprised when you check the balance of your bank account and then you need to cut down your expenses for 2 months.",PREP,Preposition_Missing,G,"{'G': 4.73828125, 'PREP': 3.66796875, 'DET': -5.4296875, 'SVA': -4.96484375}"
"They like designer clothes and everyone wears different modern clothes in terms of size, colour and shape.",G,Preposition_Unnecessary,PREP,"{'G': 3.3984375, 'PREP': 4.79296875, 'DET': -4.98828125, 'SVA': -4.359375}"
The carts hasn't annoyed Holly.,SVA,regular_plural_subject_verb_agreement_1,SVA,"{'G': -2.435546875, 'PREP': -2.994140625, 'DET': -2.71875, 'SVA': 7.74609375}"
Marla was investigating the company that the doctor isn't distracting that hasn't scared those ladies.,G,wh_questions_subject_gap_long_distance,G,"{'G': 6.828125, 'PREP': -1.9638671875, 'DET': -4.64453125, 'SVA': -2.806640625}"
The closets might impress this busy people.,DET,determiner_noun_agreement_with_adj_irregular_1,DET,"{'G': -2.734375, 'PREP': -2.453125, 'DET': 9.3828125, 'SVA': -2.466796875}"
The doctors cure that young woman.,G,determiner_noun_agreement_with_adj_irregular_2,G,"{'G': 6.73046875, 'PREP': -2.5078125, 'DET': -4.34765625, 'SVA': -2.328125}"
Eric has driven to every museum.,G,regular_plural_subject_verb_agreement_1,G,"{'G': 6.76171875, 'PREP': -2.365234375, 'DET': -4.5859375, 'SVA': -2.330078125}"
The bus had left about fifteen minutes.,PREP,Preposition_Missing,G,"{'G': 4.76171875, 'PREP': 3.6171875, 'DET': -5.33203125, 'SVA': -5.0546875}"
Todd should lift those out in the open shoes.,G,determiner_noun_agreement_with_adj_2,G,"{'G': 6.890625, 'PREP': -1.8505859375, 'DET': -4.38671875, 'SVA': -3.17578125}"
Tiffany hire Monica.,SVA,regular_plural_subject_verb_agreement_1,SVA,"{'G': -2.181640625, 'PREP': -2.474609375, 'DET': -3.5625, 'SVA': 7.61328125}"
The men resemble some photograph.,G,irregular_plural_subject_verb_agreement_2,G,"{'G': 6.703125, 'PREP': -2.53125, 'DET': -4.3203125, 'SVA': -2.2734375}"
These ladies listen to those students.,G,determiner_noun_agreement_2,G,"{'G': 6.72265625, 'PREP': -2.525390625, 'DET': -3.89453125, 'SVA': -2.59375}"
Write me soon to tell me your thoughts about what happened to me.,PREP,Preposition_Missing,PREP,"{'G': 3.521484375, 'PREP': 4.1875, 'DET': -4.84765625, 'SVA': -4.25390625}"
Some bank knows this clever men.,DET,determiner_noun_agreement_with_adj_irregular_1,DET,"{'G': -2.513671875, 'PREP': -2.462890625, 'DET': 9.296875, 'SVA': -2.654296875}"
The customer run around those hills.,SVA,regular_plural_subject_verb_agreement_2,SVA,"{'G': -1.8486328125, 'PREP': -2.97265625, 'DET': -3.57421875, 'SVA': 7.63671875}"
The Borgias haven't cared for those child.,DET,determiner_noun_agreement_1,DET,"{'G': -1.7197265625, 'PREP': -2.140625, 'DET': 8.9296875, 'SVA': -3.533203125}"
James hasn't fixed those old feet.,G,determiner_noun_agreement_with_adj_irregular_1,G,"{'G': 6.875, 'PREP': -2.095703125, 'DET': -4.29296875, 'SVA': -2.96875}"
Amy's employees were disgusted by those mirrors.,G,passive_1,G,"{'G': 6.80859375, 'PREP': -2.294921875, 'DET': -3.95703125, 'SVA': -2.921875}"
Politics was shocking this scared teachers.,DET,determiner_noun_agreement_with_adj_2,DET,"{'G': -2.474609375, 'PREP': -2.41796875, 'DET': 9.296875, 'SVA': -2.73828125}"
Rebecca cures those child.,DET,determiner_noun_agreement_irregular_2,DET,"{'G': -2.470703125, 'PREP': -2.177734375, 'DET': 9.3046875, 'SVA': -2.943359375}"
Melissa couldn't reveal those small man.,DET,determiner_noun_agreement_with_adj_irregular_2,DET,"{'G': -2.3828125, 'PREP': -2.099609375, 'DET': 9.2734375, 'SVA': -3.1015625}"
The rugs wasn't disturbing the school.,SVA,regular_plural_subject_verb_agreement_2,SVA,"{'G': -2.361328125, 'PREP': -2.98828125, 'DET': -2.72265625, 'SVA': 7.73046875}"
Theresa did think Joseph might talk to himself.,G,principle_A_domain_3,G,"{'G': 6.84765625, 'PREP': -1.92578125, 'DET': -4.71875, 'SVA': -2.787109375}"
Sarah was buying this yellow turtles.,DET,determiner_noun_agreement_with_adjective_1,DET,"{'G': -2.625, 'PREP': -2.4140625, 'DET': 9.3515625, 'SVA': -2.609375}"
"After the show I wanted something from the theatre's restaurant, but it was closed.",G,Preposition_Replacing,PREP,"{'G': 3.744140625, 'PREP': 4.6953125, 'DET': -5.32421875, 'SVA': -4.53125}"
Jerry isn't fixing these glass.,DET,determiner_noun_agreement_1,DET,"{'G': -2.337890625, 'PREP': -2.205078125, 'DET': 9.2578125, 'SVA': -3.046875}"
It's herself who Sabrina can complain about.,G,principle_A_reconstruction,G,"{'G': 6.85546875, 'PREP': -2.001953125, 'DET': -4.6953125, 'SVA': -2.73046875}"
Tiffany sees a cafe that hurts Lori.,G,wh_questions_subject_gap,G,"{'G': 6.72265625, 'PREP': -2.486328125, 'DET': -4.5859375, 'SVA': -2.154296875}"
Omar complains about that crisis.,G,determiner_noun_agreement_irregular_1,G,"{'G': 6.77734375, 'PREP': -2.380859375, 'DET': -4.72265625, 'SVA': -2.224609375}"
The lady research that story.,SVA,regular_plural_subject_verb_agreement_2,SVA,"{'G': -2.529296875, 'PREP': -2.048828125, 'DET': -3.34765625, 'SVA': 7.515625}"
The customer have profited.,SVA,regular_plural_subject_verb_agreement_2,SVA,"{'G': -2.6953125, 'PREP': -2.080078125, 'DET': -3.10546875, 'SVA': 7.57421875}"
The child hasn't messed up some movie theaters.,G,irregular_plural_subject_verb_agreement_2,G,"{'G': 6.81640625, 'PREP': -2.333984375, 'DET': -4.50390625, 'SVA': -2.421875}"
I still go to school and I plan to go to college on next year.,PREP,Preposition_Unnecessary,G,"{'G': 5.26953125, 'PREP': 2.501953125, 'DET': -5.76953125, 'SVA': -4.4140625}"
Associations that did bother the association are donating.,G,distractor_agreement_relative_clause,G,"{'G': 6.78515625, 'PREP': -2.359375, 'DET': -4.3515625, 'SVA': -2.5546875}"
"The door is broken, we can replace it quickly and it is not expensive when it is plastic.",PREP,Preposition_Missing,PREP,"{'G': 3.525390625, 'PREP': 4.77734375, 'DET': -5.078125, 'SVA': -4.46875}"
Which waiters is this hill irritating and Cynthia fleeing from?,G,coordinate_structure_constraint_complex_left_branch,G,"{'G': 6.828125, 'PREP': -1.98828125, 'DET': -4.55859375, 'SVA': -2.85546875}"
Amy wasn't noticing most projectors that all prints looked like that haven't astounded this woman.,G,wh_questions_subject_gap_long_distance,G,"{'G': 6.84375, 'PREP': -1.875, 'DET': -4.65234375, 'SVA': -2.93359375}"
The pamphlets about Monet has sounded like public parks.,SVA,distractor_agreement_relational_noun,SVA,"{'G': -2.279296875, 'PREP': -3.087890625, 'DET': -2.771484375, 'SVA': 7.7421875}"
The Borgias scan these long analysis.,DET,determiner_noun_agreement_with_adj_irregular_1,DET,"{'G': -2.5390625, 'PREP': -2.22265625, 'DET': 9.328125, 'SVA': -2.83984375}"
Julia are referencing Jason.,SVA,regular_plural_subject_verb_agreement_1,SVA,"{'G': -1.880859375, 'PREP': -2.64453125, 'DET': -3.810546875, 'SVA': 7.6171875}"
William criticizes this students.,DET,determiner_noun_agreement_1,DET,"{'G': -2.72265625, 'PREP': -2.439453125, 'DET': 9.3671875, 'SVA': -2.494140625}"
Kayla scanned this synopsis.,G,determiner_noun_agreement_irregular_2,G,"{'G': 6.75, 'PREP': -2.384765625, 'DET': -4.70703125, 'SVA': -2.185546875}"
The alumnus are stretching.,SVA,irregular_plural_subject_verb_agreement_2,SVA,"{'G': -2.3828125, 'PREP': -2.466796875, 'DET': -3.31640625, 'SVA': 7.7109375}"
Liam could admire that confident men.,DET,determiner_noun_agreement_with_adj_irregular_1,DET,"{'G': -2.67578125, 'PREP': -2.384765625, 'DET': 9.3671875, 'SVA': -2.58984375}"
The alumnus aren't drinking.,SVA,irregular_plural_subject_verb_agreement_2,SVA,"{'G': -2.412109375, 'PREP': -2.533203125, 'DET': -3.2265625, 'SVA': 7.703125}"
There are a lot of advantages to it.,G,Preposition_Replacing,G,"{'G': 6.66796875, 'PREP': -1.5302734375, 'DET': -5.22265625, 'SVA': -2.611328125}"
Current events scares Harvard University.,SVA,regular_plural_subject_verb_agreement_1,SVA,"{'G': -1.7001953125, 'PREP': -2.822265625, 'DET': -3.8359375, 'SVA': 7.61328125}"
Sally hasn't thought about those fungi.,G,determiner_noun_agreement_irregular_2,G,"{'G': 6.86328125, 'PREP': -2.19921875, 'DET': -4.36328125, 'SVA': -2.759765625}"
"Thinking about the media's treatment of famous people, I've realised some things.",G,Preposition_Unnecessary,PREP,"{'G': 3.880859375, 'PREP': 4.6015625, 'DET': -5.23046875, 'SVA': -4.72265625}"
The alumnus are coping.,SVA,irregular_plural_subject_verb_agreement_2,SVA,"{'G': -2.484375, 'PREP': -2.30078125, 'DET': -3.287109375, 'SVA': 7.66015625}"
Melinda hasn't hidden these determined woman.,DET,determiner_noun_agreement_with_adj_irregular_2,DET,"{'G': -2.1875, 'PREP': -2.158203125, 'DET': 9.1953125, 'SVA': -3.208984375}"
Those women isn't declaring Spain to work hard.,SVA,irregular_plural_subject_verb_agreement_1,SVA,"{'G': -2.0625, 'PREP': -3.189453125, 'DET': -2.966796875, 'SVA': 7.65625}"
Robert insults this serious man.,G,determiner_noun_agreement_with_adj_irregular_2,G,"{'G': 6.76171875, 'PREP': -2.404296875, 'DET': -4.73046875, 'SVA': -2.185546875}"
Nancy isn't driving to those public parks.,G,determiner_noun_agreement_2,G,"{'G': 6.859375, 'PREP': -2.2109375, 'DET': -4.4140625, 'SVA': -2.705078125}"
A waitress that couldn't bring many birds have escaped.,SVA,distractor_agreement_relative_clause,SVA,"{'G': -2.236328125, 'PREP': -2.90234375, 'DET': -3.13671875, 'SVA': 7.74609375}"
