text,labels,UID,prediction,Probabilities
Candice has sold.,G,drop_argument,SVA,"{'G': 2.388671875, 'PREP': -2.5, 'DET': -5.00390625, 'SVA': 3.19140625}"
I am sure together we can spend a good student conference at my college.,PREP,Preposition_Missing,PREP,"{'G': 2.80078125, 'PREP': 3.236328125, 'DET': -4.5546875, 'SVA': -4.14453125}"
Hypotheses haven't astounded this hospital.,G,irregular_plural_subject_verb_agreement_1,G,"{'G': 5.1953125, 'PREP': -2.22265625, 'DET': -4.515625, 'SVA': -2.462890625}"
Most dancers examine those thesis.,DET,determiner_noun_agreement_irregular_2,DET,"{'G': -2.53515625, 'PREP': -1.06640625, 'DET': 8.5234375, 'SVA': -1.427734375}"
No essay worried fewer than ten committees.,G,superlative_quantifiers_1,G,"{'G': 5.17578125, 'PREP': -2.224609375, 'DET': -4.4921875, 'SVA': -2.458984375}"
Renee has dropped by these old oases.,G,determiner_noun_agreement_with_adj_irregular_1,G,"{'G': 5.19921875, 'PREP': -2.244140625, 'DET': -4.60546875, 'SVA': -2.404296875}"
Regina alarmed these standing alumnus.,DET,determiner_noun_agreement_with_adj_irregular_1,DET,"{'G': -2.5859375, 'PREP': -0.99951171875, 'DET': 8.53125, 'SVA': -1.408203125}"
Most teeth has resembled the photograph.,SVA,irregular_plural_subject_verb_agreement_1,SVA,"{'G': -1.5888671875, 'PREP': -1.6357421875, 'DET': -1.83984375, 'SVA': 6.1015625}"
The waiter aren't sighing.,SVA,regular_plural_subject_verb_agreement_2,SVA,"{'G': -1.501953125, 'PREP': -1.5732421875, 'DET': -2.06640625, 'SVA': 6.109375}"
I don't like thinking my house or my life without all these facilities.,PREP,Preposition_Missing,PREP,"{'G': 2.87109375, 'PREP': 3.076171875, 'DET': -4.25390625, 'SVA': -4.36328125}"
"Many times we buy things that, actually, we don't need and, sometimes you are surprised when you check the balance of your bank account and then you need to cut down your expenses for 2 months.",PREP,Preposition_Missing,PREP,"{'G': 2.6328125, 'PREP': 3.337890625, 'DET': -4.4296875, 'SVA': -4.10546875}"
"They like designer clothes and everyone wears different modern clothes in terms of size, colour and shape.",G,Preposition_Unnecessary,PREP,"{'G': 2.62109375, 'PREP': 3.31640625, 'DET': -4.078125, 'SVA': -4.3125}"
The carts hasn't annoyed Holly.,SVA,regular_plural_subject_verb_agreement_1,SVA,"{'G': -1.3857421875, 'PREP': -1.671875, 'DET': -2.1796875, 'SVA': 6.12109375}"
Marla was investigating the company that the doctor isn't distracting that hasn't scared those ladies.,G,wh_questions_subject_gap_long_distance,G,"{'G': 5.1640625, 'PREP': -2.365234375, 'DET': -4.63671875, 'SVA': -2.19140625}"
The closets might impress this busy people.,DET,determiner_noun_agreement_with_adj_irregular_1,DET,"{'G': -2.17578125, 'PREP': -1.251953125, 'DET': 8.46875, 'SVA': -1.7490234375}"
The doctors cure that young woman.,G,determiner_noun_agreement_with_adj_irregular_2,G,"{'G': 5.1953125, 'PREP': -2.1796875, 'DET': -4.65234375, 'SVA': -2.43359375}"
Eric has driven to every museum.,G,regular_plural_subject_verb_agreement_1,G,"{'G': 5.11328125, 'PREP': -2.423828125, 'DET': -4.62109375, 'SVA': -2.02734375}"
The bus had left about fifteen minutes.,PREP,Preposition_Missing,G,"{'G': 5.10546875, 'PREP': -2.158203125, 'DET': -4.43359375, 'SVA': -2.46484375}"
Todd should lift those out in the open shoes.,G,determiner_noun_agreement_with_adj_2,G,"{'G': 5.203125, 'PREP': -1.9775390625, 'DET': -4.60546875, 'SVA': -2.71484375}"
Tiffany hire Monica.,SVA,regular_plural_subject_verb_agreement_1,SVA,"{'G': -1.6923828125, 'PREP': -1.8173828125, 'DET': -1.3642578125, 'SVA': 6.1015625}"
The men resemble some photograph.,G,irregular_plural_subject_verb_agreement_2,G,"{'G': 5.125, 'PREP': -2.41796875, 'DET': -4.8828125, 'SVA': -1.818359375}"
These ladies listen to those students.,G,determiner_noun_agreement_2,G,"{'G': 5.19140625, 'PREP': -2.146484375, 'DET': -4.66015625, 'SVA': -2.455078125}"
Write me soon to tell me your thoughts about what happened to me.,PREP,Preposition_Missing,G,"{'G': 3.1953125, 'PREP': 2.55078125, 'DET': -4.05859375, 'SVA': -4.56640625}"
Some bank knows this clever men.,DET,determiner_noun_agreement_with_adj_irregular_1,DET,"{'G': -2.3828125, 'PREP': -1.2255859375, 'DET': 8.5234375, 'SVA': -1.48046875}"
The customer run around those hills.,SVA,regular_plural_subject_verb_agreement_2,SVA,"{'G': -1.203125, 'PREP': -2.2421875, 'DET': -1.6455078125, 'SVA': 5.953125}"
The Borgias haven't cared for those child.,DET,determiner_noun_agreement_1,DET,"{'G': -2.341796875, 'PREP': -1.2158203125, 'DET': 8.5078125, 'SVA': -1.541015625}"
James hasn't fixed those old feet.,G,determiner_noun_agreement_with_adj_irregular_1,G,"{'G': 5.16015625, 'PREP': -2.244140625, 'DET': -4.33984375, 'SVA': -2.556640625}"
Amy's employees were disgusted by those mirrors.,G,passive_1,G,"{'G': 5.125, 'PREP': -1.890625, 'DET': -4.4296875, 'SVA': -2.83984375}"
Politics was shocking this scared teachers.,DET,determiner_noun_agreement_with_adj_2,DET,"{'G': -2.48046875, 'PREP': -1.21484375, 'DET': 8.5390625, 'SVA': -1.3447265625}"
Rebecca cures those child.,DET,determiner_noun_agreement_irregular_2,DET,"{'G': -2.4140625, 'PREP': -1.2236328125, 'DET': 8.53125, 'SVA': -1.42578125}"
Melissa couldn't reveal those small man.,DET,determiner_noun_agreement_with_adj_irregular_2,DET,"{'G': -2.3984375, 'PREP': -1.1669921875, 'DET': 8.5234375, 'SVA': -1.515625}"
The rugs wasn't disturbing the school.,SVA,regular_plural_subject_verb_agreement_2,SVA,"{'G': -1.298828125, 'PREP': -1.7314453125, 'DET': -2.26171875, 'SVA': 6.12890625}"
Theresa did think Joseph might talk to himself.,G,principle_A_domain_3,G,"{'G': 5.09765625, 'PREP': -2.048828125, 'DET': -4.07421875, 'SVA': -2.88671875}"
Sarah was buying this yellow turtles.,DET,determiner_noun_agreement_with_adjective_1,DET,"{'G': -2.259765625, 'PREP': -1.404296875, 'DET': 8.484375, 'SVA': -1.447265625}"
"After the show I wanted something from the theatre's restaurant, but it was closed.",G,Preposition_Replacing,PREP,"{'G': 2.80859375, 'PREP': 3.26171875, 'DET': -4.68359375, 'SVA': -4.08203125}"
Jerry isn't fixing these glass.,DET,determiner_noun_agreement_1,DET,"{'G': -2.3671875, 'PREP': -1.2822265625, 'DET': 8.5078125, 'SVA': -1.421875}"
It's herself who Sabrina can complain about.,G,principle_A_reconstruction,G,"{'G': 5.10546875, 'PREP': -2.361328125, 'DET': -4.3359375, 'SVA': -2.341796875}"
Tiffany sees a cafe that hurts Lori.,G,wh_questions_subject_gap,G,"{'G': 5.1953125, 'PREP': -2.30859375, 'DET': -4.7578125, 'SVA': -2.185546875}"
Omar complains about that crisis.,G,determiner_noun_agreement_irregular_1,G,"{'G': 5.19140625, 'PREP': -2.26953125, 'DET': -4.7109375, 'SVA': -2.26171875}"
The lady research that story.,SVA,regular_plural_subject_verb_agreement_2,SVA,"{'G': -1.5185546875, 'PREP': -1.49609375, 'DET': -2.13671875, 'SVA': 6.07421875}"
The customer have profited.,SVA,regular_plural_subject_verb_agreement_2,SVA,"{'G': -1.5673828125, 'PREP': -1.580078125, 'DET': -1.9267578125, 'SVA': 6.1015625}"
The child hasn't messed up some movie theaters.,G,irregular_plural_subject_verb_agreement_2,G,"{'G': 5.01171875, 'PREP': -2.525390625, 'DET': -4.16796875, 'SVA': -2.12890625}"
I still go to school and I plan to go to college on next year.,PREP,Preposition_Unnecessary,PREP,"{'G': 2.6171875, 'PREP': 3.3984375, 'DET': -4.56640625, 'SVA': -4.01953125}"
Associations that did bother the association are donating.,G,distractor_agreement_relative_clause,G,"{'G': 5.0546875, 'PREP': -2.3828125, 'DET': -4.35546875, 'SVA': -2.169921875}"
"The door is broken, we can replace it quickly and it is not expensive when it is plastic.",PREP,Preposition_Missing,PREP,"{'G': 2.568359375, 'PREP': 3.4296875, 'DET': -4.39453125, 'SVA': -4.12109375}"
Which waiters is this hill irritating and Cynthia fleeing from?,G,coordinate_structure_constraint_complex_left_branch,G,"{'G': 5.08203125, 'PREP': -2.041015625, 'DET': -4.28515625, 'SVA': -2.671875}"
Amy wasn't noticing most projectors that all prints looked like that haven't astounded this woman.,G,wh_questions_subject_gap_long_distance,G,"{'G': 5.15625, 'PREP': -2.375, 'DET': -4.4921875, 'SVA': -2.25390625}"
The pamphlets about Monet has sounded like public parks.,SVA,distractor_agreement_relational_noun,SVA,"{'G': -1.1337890625, 'PREP': -1.8125, 'DET': -2.447265625, 'SVA': 6.12890625}"
The Borgias scan these long analysis.,DET,determiner_noun_agreement_with_adj_irregular_1,DET,"{'G': -2.56640625, 'PREP': -1.2255859375, 'DET': 8.5078125, 'SVA': -1.1787109375}"
Julia are referencing Jason.,SVA,regular_plural_subject_verb_agreement_1,SVA,"{'G': -1.4697265625, 'PREP': -1.5908203125, 'DET': -2.0859375, 'SVA': 6.109375}"
William criticizes this students.,DET,determiner_noun_agreement_1,DET,"{'G': -2.53125, 'PREP': -1.234375, 'DET': 8.53125, 'SVA': -1.2333984375}"
Kayla scanned this synopsis.,G,determiner_noun_agreement_irregular_2,G,"{'G': 5.1484375, 'PREP': -2.35546875, 'DET': -4.85546875, 'SVA': -1.966796875}"
The alumnus are stretching.,SVA,irregular_plural_subject_verb_agreement_2,SVA,"{'G': -1.6220703125, 'PREP': -1.677734375, 'DET': -1.7060546875, 'SVA': 6.1015625}"
Liam could admire that confident men.,DET,determiner_noun_agreement_with_adj_irregular_1,DET,"{'G': -2.259765625, 'PREP': -1.150390625, 'DET': 8.484375, 'SVA': -1.7216796875}"
The alumnus aren't drinking.,SVA,irregular_plural_subject_verb_agreement_2,SVA,"{'G': -1.6181640625, 'PREP': -1.642578125, 'DET': -1.7705078125, 'SVA': 6.1015625}"
There are a lot of advantages to it.,G,Preposition_Replacing,PREP,"{'G': 1.201171875, 'PREP': 3.287109375, 'DET': -0.79345703125, 'SVA': -4.953125}"
Current events scares Harvard University.,SVA,regular_plural_subject_verb_agreement_1,G,"{'G': 2.935546875, 'PREP': -2.90234375, 'DET': -4.734375, 'SVA': 2.42578125}"
Sally hasn't thought about those fungi.,G,determiner_noun_agreement_irregular_2,G,"{'G': 5.1171875, 'PREP': -2.400390625, 'DET': -4.3046875, 'SVA': -2.341796875}"
"Thinking about the media's treatment of famous people, I've realised some things.",G,Preposition_Unnecessary,G,"{'G': 3.603515625, 'PREP': 2.21875, 'DET': -4.79296875, 'SVA': -4.19140625}"
The alumnus are coping.,SVA,irregular_plural_subject_verb_agreement_2,SVA,"{'G': -1.533203125, 'PREP': -1.7041015625, 'DET': -1.8369140625, 'SVA': 6.12109375}"
Melinda hasn't hidden these determined woman.,DET,determiner_noun_agreement_with_adj_irregular_2,DET,"{'G': -2.25, 'PREP': -1.43359375, 'DET': 8.484375, 'SVA': -1.421875}"
Those women isn't declaring Spain to work hard.,SVA,irregular_plural_subject_verb_agreement_1,SVA,"{'G': -1.333984375, 'PREP': -1.791015625, 'DET': -2.115234375, 'SVA': 6.12890625}"
Robert insults this serious man.,G,determiner_noun_agreement_with_adj_irregular_2,G,"{'G': 5.17578125, 'PREP': -2.26171875, 'DET': -4.58984375, 'SVA': -2.36328125}"
Nancy isn't driving to those public parks.,G,determiner_noun_agreement_2,G,"{'G': 5.1484375, 'PREP': -2.3828125, 'DET': -4.50390625, 'SVA': -2.244140625}"
A waitress that couldn't bring many birds have escaped.,SVA,distractor_agreement_relative_clause,SVA,"{'G': -1.2685546875, 'PREP': -1.876953125, 'DET': -2.134765625, 'SVA': 6.13671875}"
Those geese haven't annoyed Carol.,G,irregular_plural_subject_verb_agreement_1,G,"{'G': 5.15234375, 'PREP': -2.3828125, 'DET': -4.6484375, 'SVA': -2.091796875}"
Christopher have run around the river.,SVA,regular_plural_subject_verb_agreement_1,SVA,"{'G': -1.5439453125, 'PREP': -1.544921875, 'DET': -1.998046875, 'SVA': 6.09375}"
That cashier did disgust these unconvinced actresses.,G,determiner_noun_agreement_with_adjective_1,G,"{'G': 5.1171875, 'PREP': -2.251953125, 'DET': -4.1953125, 'SVA': -2.58984375}"
Every doctor who talked to some people doesn't press those senators to tour some art gallery.,G,distractor_agreement_relative_clause,G,"{'G': 5.0859375, 'PREP': -2.455078125, 'DET': -4.4921875, 'SVA': -2.052734375}"
A museum that has described the Lutherans do compel Steve to forfeit.,SVA,distractor_agreement_relative_clause,SVA,"{'G': -0.88330078125, 'PREP': -1.8876953125, 'DET': -2.765625, 'SVA': 6.08984375}"
Some crisis has impressed some legislature.,G,irregular_plural_subject_verb_agreement_1,G,"{'G': 5.15625, 'PREP': -2.3359375, 'DET': -4.6796875, 'SVA': -2.154296875}"
The movie about the Borgias wasn't embarrassing Eva.,G,distractor_agreement_relational_noun,G,"{'G': 5.1484375, 'PREP': -2.375, 'DET': -4.72265625, 'SVA': -2.0546875}"
Amy shocked those content man.,DET,determiner_noun_agreement_with_adj_irregular_2,DET,"{'G': -2.681640625, 'PREP': -1.1484375, 'DET': 8.5234375, 'SVA': -1.0712890625}"
Some medium shock Elizabeth.,SVA,irregular_plural_subject_verb_agreement_1,SVA,"{'G': -1.5947265625, 'PREP': -1.5205078125, 'DET': -1.9072265625, 'SVA': 6.09375}"
The fish shocks these old alumni.,G,determiner_noun_agreement_with_adj_irregular_2,G,"{'G': 3.259765625, 'PREP': -2.828125, 'DET': -5.07421875, 'SVA': 1.9892578125}"
The child boast about Peter.,SVA,irregular_plural_subject_verb_agreement_2,SVA,"{'G': -1.45703125, 'PREP': -1.7158203125, 'DET': -1.9931640625, 'SVA': 6.125}"
These lice climbs up some hill.,SVA,irregular_plural_subject_verb_agreement_1,SVA,"{'G': -1.1748046875, 'PREP': -1.8134765625, 'DET': -2.3984375, 'SVA': 6.12109375}"
Theodore wasn't imagining himself observing the customers.,G,principle_A_case_2,G,"{'G': 5.0234375, 'PREP': -2.314453125, 'DET': -3.900390625, 'SVA': -2.623046875}"
Every museum hadn't discussed that hidden theses.,DET,determiner_noun_agreement_with_adj_irregular_2,DET,"{'G': -1.6142578125, 'PREP': -1.90625, 'DET': 8.1328125, 'SVA': -1.697265625}"
Guy describes these thesis.,DET,determiner_noun_agreement_irregular_2,DET,"{'G': -2.54296875, 'PREP': -1.09765625, 'DET': 8.53125, 'SVA': -1.3798828125}"
This was another disappointing thing about that evening.,G,Preposition_Replacing,G,"{'G': 3.9140625, 'PREP': 1.64453125, 'DET': -5.13671875, 'SVA': -3.93359375}"
"When we arrived home, Pat told his mother what had happened.",G,Preposition_Unnecessary,G,"{'G': 3.75390625, 'PREP': 1.9833984375, 'DET': -5.140625, 'SVA': -3.986328125}"
I would prefer to stay in a tent since I have never had the exciting experience sleeping close to nature.,PREP,Preposition_Missing,PREP,"{'G': 2.873046875, 'PREP': 3.1875, 'DET': -4.6171875, 'SVA': -4.16796875}"
It was amazing to be in the same room they were in.,G,Preposition_Missing,PREP,"{'G': 2.36328125, 'PREP': 3.54296875, 'DET': -4.28515625, 'SVA': -4.0234375}"
I would like to sing and take photographs. I've done a course in photography and I think that I am very good at it.,G,Preposition_Replacing,PREP,"{'G': 2.462890625, 'PREP': 3.48828125, 'DET': -4.3515625, 'SVA': -4.0546875}"
The drawings of every sketch haven't impressed Holly.,G,distractor_agreement_relational_noun,G,"{'G': 5.1484375, 'PREP': -2.36328125, 'DET': -4.51953125, 'SVA': -2.234375}"
"In that moment I was really angry, so to calm down I went to the theatre restaurant, but it was closed, because of its bad hygiene and food.",PREP,Preposition_Replacing,PREP,"{'G': 2.724609375, 'PREP': 3.330078125, 'DET': -4.62109375, 'SVA': -4.07421875}"
There isn't a lamp looking like the painting.,G,existential_there_quantifiers_1,G,"{'G': 5.15234375, 'PREP': -2.32421875, 'DET': -4.64453125, 'SVA': -2.1796875}"
Lori isn't messing up those tooth.,DET,determiner_noun_agreement_irregular_2,DET,"{'G': -2.26171875, 'PREP': -1.3955078125, 'DET': 8.4921875, 'SVA': -1.4619140625}"
The museums fire those alumni.,G,determiner_noun_agreement_irregular_2,G,"{'G': 5.203125, 'PREP': -2.212890625, 'DET': -4.703125, 'SVA': -2.357421875}"
No girl was dropping by fewer than five college campuses.,G,superlative_quantifiers_1,G,"{'G': 5.16796875, 'PREP': -2.255859375, 'DET': -4.5546875, 'SVA': -2.373046875}"
The rabbit climb up the ladders.,SVA,regular_plural_subject_verb_agreement_2,SVA,"{'G': -1.6806640625, 'PREP': -1.91796875, 'DET': -1.0771484375, 'SVA': 5.9765625}"
Alicia wouldn't annoy these man.,DET,determiner_noun_agreement_irregular_2,DET,"{'G': -2.3984375, 'PREP': -1.2060546875, 'DET': 8.5234375, 'SVA': -1.46875}"
Rebecca was returning to this oasis.,G,determiner_noun_agreement_irregular_1,G,"{'G': 5.1953125, 'PREP': -2.263671875, 'DET': -4.67578125, 'SVA': -2.310546875}"
The women find that fungi.,DET,determiner_noun_agreement_irregular_1,DET,"{'G': -2.076171875, 'PREP': -1.4990234375, 'DET': 8.421875, 'SVA': -1.603515625}"
The lady aren't attacking Alice.,SVA,regular_plural_subject_verb_agreement_2,SVA,"{'G': -1.533203125, 'PREP': -1.5380859375, 'DET': -2.04296875, 'SVA': 6.1015625}"
The adult aren't clashing.,SVA,regular_plural_subject_verb_agreement_2,SVA,"{'G': -1.5615234375, 'PREP': -1.5380859375, 'DET': -1.9921875, 'SVA': 6.09765625}"
"Most people might think, why would I say that? because shopping is a very good entertainment, especially for women, as me.",PREP,Preposition_Replacing,PREP,"{'G': 2.818359375, 'PREP': 3.140625, 'DET': -4.30859375, 'SVA': -4.296875}"
The dancers imagine that Nicole isn't thinking about them.,G,principle_A_domain_1,SVA,"{'G': 0.8046875, 'PREP': -2.68359375, 'DET': -3.88671875, 'SVA': 5.14453125}"
The shows about Spain embarrasses Sara.,SVA,distractor_agreement_relational_noun,SVA,"{'G': -0.383056640625, 'PREP': -2.26171875, 'DET': -3.078125, 'SVA': 6.0}"
"And you are staying the Palace Hotel, which is located in the town centre.",PREP,Preposition_Missing,PREP,"{'G': 2.404296875, 'PREP': 3.501953125, 'DET': -4.453125, 'SVA': -3.91796875}"
Many girls that didn't disturb Peter long to kiss.,G,distractor_agreement_relative_clause,G,"{'G': 4.71484375, 'PREP': -2.65625, 'DET': -4.921875, 'SVA': -0.78955078125}"
The Great Lakes could annoy that troubled man.,G,determiner_noun_agreement_with_adj_irregular_2,G,"{'G': 5.1796875, 'PREP': -2.322265625, 'DET': -4.80078125, 'SVA': -2.09765625}"
Christina admires Michael.,G,regular_plural_subject_verb_agreement_1,G,"{'G': 5.125, 'PREP': -2.4453125, 'DET': -4.734375, 'SVA': -1.916015625}"
Stacy found it to be unusual that Beth boasts.,G,expletive_it_object_raising,G,"{'G': 5.12890625, 'PREP': -2.32421875, 'DET': -4.21875, 'SVA': -2.5078125}"
The reports about politics doesn't stun libraries.,SVA,distractor_agreement_relational_noun,SVA,"{'G': -1.3896484375, 'PREP': -1.662109375, 'DET': -2.185546875, 'SVA': 6.11328125}"
We were studying in the same class at school and he also knew Pat as well.,G,Preposition_Replacing,PREP,"{'G': 2.501953125, 'PREP': 3.470703125, 'DET': -4.39453125, 'SVA': -4.05078125}"
