text,labels,UID,prediction,Probabilities
Judy impressed these university.,DET,determiner_noun_agreement_1,DET,"{'G': -2.609375, 'PREP': -2.759765625, 'DET': 11.1640625, 'SVA': -1.6171875}"
Sarah researched some phenomenon that Jason researched.,G,wh_questions_object_gap,G,"{'G': 7.2109375, 'PREP': -2.40625, 'DET': -5.24609375, 'SVA': -3.166015625}"
"On the one hand there are the materials from which the PCs are made, on the other hand is the huge waste problem.",G,Preposition_Unnecessary,G,"{'G': 4.19921875, 'PREP': 2.345703125, 'DET': -6.57421875, 'SVA': -4.6015625}"
Kimberley shouldn't run around these school.,DET,determiner_noun_agreement_2,DET,"{'G': -2.23828125, 'PREP': -2.955078125, 'DET': 11.0625, 'SVA': -1.810546875}"
All libraries remember some hills that Dennis shouldn't bike to that have bothered those governments.,G,wh_questions_subject_gap_long_distance,G,"{'G': 7.234375, 'PREP': -2.26171875, 'DET': -5.5625, 'SVA': -3.171875}"
The teacher haven't explained everything.,SVA,regular_plural_subject_verb_agreement_2,SVA,"{'G': -2.208984375, 'PREP': -3.166015625, 'DET': -1.75390625, 'SVA': 9.3984375}"
"I am writing a report, in which I will describe you the most important building in my town.",PREP,Preposition_Missing,PREP,"{'G': 2.013671875, 'PREP': 5.33984375, 'DET': -6.6328125, 'SVA': -5.67578125}"
No hospital embarrassed more than six associations.,G,superlative_quantifiers_1,G,"{'G': 7.20703125, 'PREP': -2.26171875, 'DET': -5.484375, 'SVA': -3.1796875}"
Thomas was breaking these feet.,G,determiner_noun_agreement_irregular_2,G,"{'G': 7.19921875, 'PREP': -2.466796875, 'DET': -5.00390625, 'SVA': -3.2421875}"
The actor that had watched many teenagers litters.,G,distractor_agreement_relative_clause,G,"{'G': 7.17578125, 'PREP': -2.361328125, 'DET': -5.6484375, 'SVA': -2.8359375}"
The sons of a guy does fail to eat.,SVA,distractor_agreement_relational_noun,SVA,"{'G': -2.099609375, 'PREP': -3.005859375, 'DET': -2.091796875, 'SVA': 9.2890625}"
Every boy has imagined himself confusing Jason.,G,principle_A_case_2,G,"{'G': 7.203125, 'PREP': -2.4609375, 'DET': -5.15234375, 'SVA': -3.140625}"
The child is hugging Leslie.,G,irregular_plural_subject_verb_agreement_2,G,"{'G': 7.13671875, 'PREP': -2.576171875, 'DET': -5.26171875, 'SVA': -2.7421875}"
The best thing to do would be to show the cooking personnel because they are very nice.,G,Preposition_Replacing,G,"{'G': 5.640625, 'PREP': 0.798828125, 'DET': -6.74609375, 'SVA': -4.265625}"
Aaron reveals those red tooth.,DET,determiner_noun_agreement_with_adj_irregular_2,DET,"{'G': -2.837890625, 'PREP': -2.443359375, 'DET': 11.09375, 'SVA': -1.681640625}"
"As regards the food, our mothers will help with that.",G,Preposition_Replacing,G,"{'G': 4.75, 'PREP': 1.666015625, 'DET': -6.52734375, 'SVA': -4.41015625}"
"As soon as the show ended, I went there for to have a dessert.",PREP,Preposition_Unnecessary,PREP,"{'G': 0.182861328125, 'PREP': 5.5703125, 'DET': -4.1953125, 'SVA': -4.9140625}"
Colleen left this patients.,DET,determiner_noun_agreement_1,DET,"{'G': -2.779296875, 'PREP': -2.404296875, 'DET': 11.09375, 'SVA': -1.8642578125}"
Kristin was embarrassing these waitresses.,G,determiner_noun_agreement_1,G,"{'G': 7.1875, 'PREP': -2.50390625, 'DET': -5.21875, 'SVA': -2.98046875}"
The children have moved.,G,irregular_plural_subject_verb_agreement_1,G,"{'G': 7.19921875, 'PREP': -2.451171875, 'DET': -5.1484375, 'SVA': -3.15234375}"
Stephanie's doctor wasn't interesting to disagree with.,G,tough_vs_raising_1,G,"{'G': 7.23046875, 'PREP': -2.373046875, 'DET': -5.34765625, 'SVA': -3.154296875}"
The actresses compromise.,G,regular_plural_subject_verb_agreement_2,G,"{'G': 7.01953125, 'PREP': -2.751953125, 'DET': -4.94140625, 'SVA': -2.54296875}"
The pictures looked like these mice.,G,determiner_noun_agreement_irregular_1,G,"{'G': 7.17578125, 'PREP': -2.423828125, 'DET': -5.328125, 'SVA': -3.01171875}"
The student loves these troubled people.,G,determiner_noun_agreement_with_adj_irregular_2,G,"{'G': 7.171875, 'PREP': -2.529296875, 'DET': -5.13671875, 'SVA': -2.9765625}"
Every nucleus hurt Monica.,SVA,irregular_plural_subject_verb_agreement_1,SVA,"{'G': -2.326171875, 'PREP': -3.181640625, 'DET': -1.5400390625, 'SVA': 9.4375}"
Jessica exited those yellow oasis.,DET,determiner_noun_agreement_with_adj_irregular_1,DET,"{'G': -2.91796875, 'PREP': -2.5078125, 'DET': 11.2109375, 'SVA': -1.53125}"
All actresses praise these hard thesis.,DET,determiner_noun_agreement_with_adj_irregular_2,DET,"{'G': -2.572265625, 'PREP': -2.8203125, 'DET': 11.1640625, 'SVA': -1.6064453125}"
Companies were researched by the patient.,G,animate_subject_passive,G,"{'G': 7.203125, 'PREP': -2.3984375, 'DET': -5.421875, 'SVA': -3.001953125}"
It was closed of some reason I still don't know.,PREP,Preposition_Replacing,PREP,"{'G': 1.0556640625, 'PREP': 5.71875, 'DET': -5.72265625, 'SVA': -5.3515625}"
"But, instead there was a different actor, who I had never heard of before!",G,Preposition_Replacing,G,"{'G': 4.65625, 'PREP': 1.72265625, 'DET': -6.5625, 'SVA': -4.37109375}"
Clyde weren't examining some newspaper article.,SVA,regular_plural_subject_verb_agreement_1,SVA,"{'G': -1.7265625, 'PREP': -3.177734375, 'DET': -2.349609375, 'SVA': 9.2109375}"
Brett has boasted about this nice person.,G,determiner_noun_agreement_with_adj_irregular_2,G,"{'G': 7.23046875, 'PREP': -2.38671875, 'DET': -5.20703125, 'SVA': -3.2421875}"
Katherine should not ever explain Lisa whispers.,G,sentential_negation_npi_licensor_present,G,"{'G': 7.2265625, 'PREP': -2.390625, 'DET': -5.265625, 'SVA': -3.1875}"
Leslie would upset those bank.,DET,determiner_noun_agreement_2,DET,"{'G': -2.564453125, 'PREP': -2.76171875, 'DET': 11.140625, 'SVA': -1.671875}"
"For example, there was the hunting of Princess Diana and her friend.",G,Preposition_Replacing,G,"{'G': 4.40625, 'PREP': 2.083984375, 'DET': -6.640625, 'SVA': -4.48046875}"
Mary hadn't trained.,G,inchoative,G,"{'G': 7.1875, 'PREP': -2.462890625, 'DET': -5.0078125, 'SVA': -3.2421875}"
"I don't know what the weather is like, and you are paid for travel costs, but I am wondering that it includes two activities.",PREP,Preposition_Replacing,G,"{'G': 5.3046875, 'PREP': 1.162109375, 'DET': -6.71875, 'SVA': -4.375}"
Kathleen had researched these paralysis.,DET,determiner_noun_agreement_irregular_1,DET,"{'G': -2.5625, 'PREP': -2.736328125, 'DET': 11.15625, 'SVA': -1.7021484375}"
There wasn't a sweater twisting.,G,existential_there_quantifiers_1,G,"{'G': 7.25, 'PREP': -2.265625, 'DET': -5.3359375, 'SVA': -3.3828125}"
In your letter you asked me when I would prefer to travel. I will be able to travel only on July because I have to work and I can take some days off in that month.,PREP,Preposition_Replacing,PREP,"{'G': 0.31591796875, 'PREP': 5.625, 'DET': -4.21875, 'SVA': -5.23828125}"
First tell your parents.,G,Preposition_Unnecessary,G,"{'G': 5.55078125, 'PREP': 0.478759765625, 'DET': -6.63671875, 'SVA': -3.771484375}"
The doctor respect Nina.,SVA,regular_plural_subject_verb_agreement_2,SVA,"{'G': -2.349609375, 'PREP': -3.16015625, 'DET': -1.525390625, 'SVA': 9.4453125}"
Some actor bothered these children.,G,determiner_noun_agreement_irregular_2,G,"{'G': 7.02734375, 'PREP': -2.734375, 'DET': -5.14453125, 'SVA': -2.43359375}"
"During the winter, when it is raining, you can have your clothes dry in less that thirty minutes.",PREP,Preposition_Replacing,PREP,"{'G': 0.65478515625, 'PREP': 5.6796875, 'DET': -4.48828125, 'SVA': -5.70703125}"
Roger thinks about himself observing Rodney.,G,principle_A_case_2,G,"{'G': 7.1875, 'PREP': -2.50390625, 'DET': -5.1484375, 'SVA': -3.0234375}"
Renee was breaking that glasses.,DET,determiner_noun_agreement_1,DET,"{'G': -2.583984375, 'PREP': -2.640625, 'DET': 11.1484375, 'SVA': -1.833984375}"
Denise have worn a lot of socks.,SVA,regular_plural_subject_verb_agreement_1,SVA,"{'G': -2.025390625, 'PREP': -3.140625, 'DET': -2.046875, 'SVA': 9.3203125}"
I was working helping to build and dismantle the stage. Sometimes I had to check the sound by saying something into the microphone. That was my chance and I always pretended to be a singer and that I sang in a duet with the vocalist of the group. It was such great fun!,G,Preposition_Replacing,PREP,"{'G': 2.216796875, 'PREP': 5.1484375, 'DET': -6.67578125, 'SVA': -5.69921875}"
If I search something like a telephone number or an address I also look it up on the Internet.,PREP,Preposition_Missing,G,"{'G': 5.0625, 'PREP': 1.2021484375, 'DET': -6.56640625, 'SVA': -4.140625}"
Gina skated around these cafes.,G,determiner_noun_agreement_2,G,"{'G': 7.1875, 'PREP': -2.5, 'DET': -5.15625, 'SVA': -3.037109375}"
Aaron loved that brown newspaper article.,G,determiner_noun_agreement_with_adj_2,G,"{'G': 7.18359375, 'PREP': -2.50390625, 'DET': -5.0546875, 'SVA': -3.095703125}"
I hope this letter will help you with organizing the festival.,G,Preposition_Replacing,G,"{'G': 5.9921875, 'PREP': 0.363037109375, 'DET': -6.73046875, 'SVA': -4.19140625}"
Nobody in the shop came with us to help.,G,Preposition_Replacing,G,"{'G': 4.9453125, 'PREP': 1.3525390625, 'DET': -6.625, 'SVA': -4.125}"
It would not only emphasize the sharp contrast between this and the classroom atmosphere but also show how they are as young people.,G,Preposition_Replacing,PREP,"{'G': 2.34765625, 'PREP': 5.04296875, 'DET': -6.71484375, 'SVA': -5.72265625}"
Beef wasn't scorching.,G,intransitive,G,"{'G': 7.1484375, 'PREP': -2.5546875, 'DET': -5.0546875, 'SVA': -2.962890625}"
A lot of teachers research a closet that Wayne boycotted that hadn't stunned many pedestrians.,G,wh_questions_subject_gap_long_distance,G,"{'G': 7.234375, 'PREP': -2.2265625, 'DET': -5.6875, 'SVA': -3.125}"
Erin has described these school.,DET,determiner_noun_agreement_2,DET,"{'G': -2.693359375, 'PREP': -2.517578125, 'DET': 11.109375, 'SVA': -1.81640625}"
The alumnus examine those plays.,SVA,irregular_plural_subject_verb_agreement_2,SVA,"{'G': -2.27734375, 'PREP': -3.150390625, 'DET': -1.66015625, 'SVA': 9.421875}"
Many guys question this unlucky person.,G,determiner_noun_agreement_with_adj_irregular_1,G,"{'G': 7.125, 'PREP': -2.603515625, 'DET': -4.85546875, 'SVA': -3.04296875}"
Those legislatures forget Leslie.,G,regular_plural_subject_verb_agreement_1,G,"{'G': 6.98828125, 'PREP': -2.779296875, 'DET': -5.02734375, 'SVA': -2.384765625}"
Save some money to go for shopping in Paris or Roma and see how the French or Italian fashion looks on you! And after that you can visit the duty - free shops and buy some cheap souvenirs.,PREP,Preposition_Unnecessary,PREP,"{'G': 0.9521484375, 'PREP': 5.7421875, 'DET': -5.46484375, 'SVA': -5.43359375}"
If it is possible we can conduct an interview to the last winner.,PREP,Preposition_Replacing,PREP,"{'G': 2.29296875, 'PREP': 4.90625, 'DET': -6.65234375, 'SVA': -5.48828125}"
"I saw the show's advertisement hanging up on a wall in London where I was spending my holiday with some friends. I convinced them to go there with me because I had heard good reviews of your Company and, above all, because of the main star, Danny Brook.",G,Preposition_Replacing,PREP,"{'G': 2.41796875, 'PREP': 4.96875, 'DET': -6.7265625, 'SVA': -5.7265625}"
Guy wouldn't sell that hard oasis.,G,determiner_noun_agreement_with_adj_irregular_1,G,"{'G': 7.23828125, 'PREP': -2.37890625, 'DET': -5.234375, 'SVA': -3.236328125}"
Alice wasn't admired by the boys.,G,animate_subject_passive,G,"{'G': 7.23046875, 'PREP': -2.400390625, 'DET': -5.30859375, 'SVA': -3.13671875}"
Every sister of every person isn't there saying every waiter waved.,G,existential_there_quantifiers_2,G,"{'G': 7.2421875, 'PREP': -2.3125, 'DET': -5.53125, 'SVA': -3.115234375}"
Beth walked through these restaurant.,DET,determiner_noun_agreement_1,DET,"{'G': -2.64453125, 'PREP': -2.70703125, 'DET': 11.203125, 'SVA': -1.67578125}"
I wonder you could explain to me why.,PREP,Preposition_Missing,G,"{'G': 5.7890625, 'PREP': 0.5634765625, 'DET': -6.75390625, 'SVA': -4.15625}"
Suzanne scares Ruth.,G,regular_plural_subject_verb_agreement_1,G,"{'G': 6.796875, 'PREP': -2.896484375, 'DET': -5.16796875, 'SVA': -1.7978515625}"
The best thing to do would be to show the cooking personnel for they are very nice.,PREP,Preposition_Replacing,PREP,"{'G': 1.24609375, 'PREP': 5.671875, 'DET': -5.96875, 'SVA': -5.40625}"
It is as if they lose their conscience while they are shopping.,G,Preposition_Replacing,PREP,"{'G': 2.185546875, 'PREP': 5.203125, 'DET': -6.67578125, 'SVA': -5.73828125}"
Hospitals would not ever work hard.,G,sentential_negation_npi_licensor_present,G,"{'G': 7.234375, 'PREP': -2.158203125, 'DET': -5.63671875, 'SVA': -3.27734375}"
But we still have to admit that we can't live without them even though they give us some disadvantages.,G,Preposition_Missing,G,"{'G': 5.0859375, 'PREP': 1.30078125, 'DET': -6.61328125, 'SVA': -4.3046875}"
Kayla's ex-girlfriends remember several content senators and Brad's grandmothers remember a few.,G,ellipsis_n_bar_1,G,"{'G': 7.22265625, 'PREP': -2.365234375, 'DET': -5.44921875, 'SVA': -3.064453125}"
The woman has slumped over.,G,irregular_plural_subject_verb_agreement_2,G,"{'G': 7.18359375, 'PREP': -2.5078125, 'DET': -5.171875, 'SVA': -3.00390625}"
Sara's ex-wives that were hurting Jill did not ever talk.,G,sentential_negation_npi_scope,G,"{'G': 7.203125, 'PREP': -2.4140625, 'DET': -5.3515625, 'SVA': -3.0390625}"
Every computer cracked.,G,inchoative,G,"{'G': 7.1484375, 'PREP': -2.56640625, 'DET': -5.1328125, 'SVA': -2.9140625}"
The forgotten driver was displeased.,G,irregular_past_participle_adjectives,G,"{'G': 7.140625, 'PREP': -2.583984375, 'DET': -5.21484375, 'SVA': -2.7890625}"
Liam could admire that confident man.,G,determiner_noun_agreement_with_adj_irregular_1,G,"{'G': 7.21875, 'PREP': -2.431640625, 'DET': -5.15625, 'SVA': -3.1796875}"
Christine has hugged these troubled teacher.,DET,determiner_noun_agreement_with_adjective_1,DET,"{'G': -2.623046875, 'PREP': -2.767578125, 'DET': 11.1875, 'SVA': -1.5927734375}"
Noah descend every hill.,SVA,regular_plural_subject_verb_agreement_1,SVA,"{'G': -2.265625, 'PREP': -3.150390625, 'DET': -1.6826171875, 'SVA': 9.4140625}"
Joel saw these lost mouse.,DET,determiner_noun_agreement_with_adj_irregular_1,DET,"{'G': -2.806640625, 'PREP': -2.630859375, 'DET': 11.203125, 'SVA': -1.521484375}"
Heather were watching Alicia.,SVA,regular_plural_subject_verb_agreement_1,SVA,"{'G': -2.21875, 'PREP': -3.158203125, 'DET': -1.7373046875, 'SVA': 9.3984375}"
"After all this, I wanted to make my evening pleasant but to my surprise the theatre restaurant was closed because of some sanitary problems.",G,Preposition_Missing,G,"{'G': 4.45703125, 'PREP': 1.97265625, 'DET': -6.55078125, 'SVA': -4.484375}"
Or I will have no option except to go to court.,G,Preposition_Unnecessary,G,"{'G': 5.1484375, 'PREP': 1.23046875, 'DET': -6.63671875, 'SVA': -4.27734375}"
"As the record says, our hockey team has been on the top of the league for three successive years.",PREP,Preposition_Replacing,G,"{'G': 4.51171875, 'PREP': 1.9130859375, 'DET': -6.57421875, 'SVA': -4.4375}"
A lot of cashiers have messed up those rough bank.,DET,determiner_noun_agreement_with_adj_2,DET,"{'G': -2.6328125, 'PREP': -2.591796875, 'DET': 11.1328125, 'SVA': -1.8056640625}"
Mitchell has returned to those rough library.,DET,determiner_noun_agreement_with_adj_2,DET,"{'G': -2.669921875, 'PREP': -2.69921875, 'DET': 11.171875, 'SVA': -1.619140625}"
Lawrence fired those serious woman.,DET,determiner_noun_agreement_with_adj_irregular_2,DET,"{'G': -2.751953125, 'PREP': -2.609375, 'DET': 11.1328125, 'SVA': -1.583984375}"
Kristin should conceal these sick teachers.,G,determiner_noun_agreement_with_adj_2,G,"{'G': 7.19140625, 'PREP': -2.498046875, 'DET': -5.08203125, 'SVA': -3.09375}"
"It's about how much money I will need to go out at night, to spend with food and that kind of thing.",PREP,Preposition_Replacing,G,"{'G': 4.2109375, 'PREP': 2.337890625, 'DET': -6.546875, 'SVA': -4.66796875}"
A sister of the men were breaking the wheelbarrows.,SVA,distractor_agreement_relational_noun,SVA,"{'G': -2.1796875, 'PREP': -3.0859375, 'DET': -1.9013671875, 'SVA': 9.3671875}"
Marie left those cashiers.,G,determiner_noun_agreement_1,G,"{'G': 7.09375, 'PREP': -2.673828125, 'DET': -4.83984375, 'SVA': -2.888671875}"
The geese haven't existed.,G,irregular_plural_subject_verb_agreement_1,G,"{'G': 7.1875, 'PREP': -2.46484375, 'DET': -4.99609375, 'SVA': -3.25}"
Many phenomena is boring those students.,SVA,irregular_plural_subject_verb_agreement_1,SVA,"{'G': -1.962890625, 'PREP': -3.22265625, 'DET': -1.9951171875, 'SVA': 9.328125}"
Christina drove to those exposed oasis.,DET,determiner_noun_agreement_with_adj_irregular_2,DET,"{'G': -2.73046875, 'PREP': -2.6875, 'DET': 11.1953125, 'SVA': -1.54296875}"
Peter couldn't conceal what an actor that could boycott every government concealed.,G,wh_vs_that_with_gap_long_distance,G,"{'G': 7.2421875, 'PREP': -2.345703125, 'DET': -5.37890625, 'SVA': -3.173828125}"
"Finally, if you want to have an exciting experience here, I strongly suggest that you go to the musicals.",G,Preposition_Unnecessary,G,"{'G': 4.734375, 'PREP': 1.611328125, 'DET': -6.5625, 'SVA': -4.31640625}"
The mountain doesn't stun that waitress.,G,determiner_noun_agreement_1,G,"{'G': 7.1875, 'PREP': -2.4921875, 'DET': -5.09765625, 'SVA': -3.109375}"
Kevin couldn't imagine himself cleaning every high school.,G,principle_A_case_2,G,"{'G': 7.25, 'PREP': -2.328125, 'DET': -5.34375, 'SVA': -3.25390625}"
Some essay isn't astounding those popular associations.,G,determiner_noun_agreement_with_adjective_1,G,"{'G': 7.2265625, 'PREP': -2.396484375, 'DET': -5.3359375, 'SVA': -3.109375}"
Some thesis prompt Charles to explore many libraries.,SVA,irregular_plural_subject_verb_agreement_1,SVA,"{'G': -2.1640625, 'PREP': -3.13671875, 'DET': -1.84765625, 'SVA': 9.3828125}"
All public parks were passed by some dancers.,G,animate_subject_passive,G,"{'G': 7.23828125, 'PREP': -2.296875, 'DET': -5.4296875, 'SVA': -3.23046875}"
Brett remembers that most doctors respect the doctor.,G,wh_vs_that_no_gap,G,"{'G': 7.203125, 'PREP': -2.44921875, 'DET': -5.27734375, 'SVA': -3.0390625}"
"We young people don't remember when technology wasn't part of our daily life, but our parents, or grandparents remember it well when they were young, and everything was made in a different way. For example our parents didn't have computers at home when they were teenagers.",PREP,Preposition_Missing,G,"{'G': 5.1484375, 'PREP': 1.369140625, 'DET': -6.69140625, 'SVA': -4.4375}"
The guests were approving.,G,regular_plural_subject_verb_agreement_2,G,"{'G': 7.15234375, 'PREP': -2.556640625, 'DET': -5.12890625, 'SVA': -2.896484375}"
